snapshot_date,rows,entities,null_comp,null_share,pct_no_composite
2020-02-02,4546,4546,601,601,13.220413550373955
2020-02-03,4545,4545,600,600,13.2013201320132
2020-02-04,4542,4542,600,600,13.210039630118892
2020-02-05,4543,4543,601,601,13.229143737618315
2020-02-06,4547,4547,601,601,13.2175060479437
2020-02-07,4549,4549,601,601,13.211694877995164
2020-02-08,4549,4549,601,601,13.211694877995164
2020-02-09,4549,4549,601,601,13.211694877995164
2020-02-10,4547,4547,600,600,13.195513525401365
2020-02-11,4545,4545,600,600,13.2013201320132
2020-02-12,4545,4545,599,599,13.17931793179318
2020-02-13,4549,4549,599,599,13.167729171246428
2020-02-14,4548,4548,598,598,13.148636763412489
2020-02-15,4548,4548,598,598,13.148636763412489
2020-02-16,4548,4548,598,598,13.148636763412489
2020-02-17,4548,4548,598,598,13.148636763412489
2020-02-18,4547,4547,596,596,13.107543435232023
2020-02-19,4547,4547,597,597,13.129535957774358
2020-02-20,4545,4545,596,596,13.113311331133112
2020-02-21,4545,4545,597,597,13.135313531353136
2020-02-22,4545,4545,597,597,13.135313531353136
2020-02-23,4545,4545,597,597,13.135313531353136
2020-02-24,4546,4546,598,598,13.154421469423669
2020-02-25,4546,4546,598,598,13.154421469423669
2020-02-26,4545,4545,597,597,13.135313531353136
2020-02-27,4546,4546,598,598,13.154421469423669
2020-02-28,4547,4547,598,598,13.151528480316694
2020-02-29,4547,4547,598,598,13.151528480316694
2020-03-01,4547,4547,598,598,13.151528480316694
2020-03-02,4545,4545,597,597,13.135313531353136
2020-03-03,4545,4545,597,597,13.135313531353136
2020-03-04,4544,4544,596,596,13.11619718309859
2020-03-05,4543,4543,595,595,13.097072419106318
2020-03-06,4543,4543,593,593,13.053048646268985
2020-03-07,4543,4543,593,593,13.053048646268985
2020-03-08,4543,4543,593,593,13.053048646268985
2020-03-09,4543,4543,593,593,13.053048646268985
2020-03-10,4540,4540,592,592,13.039647577092511
2020-03-11,4540,4540,592,592,13.039647577092511
2020-03-12,4540,4540,592,592,13.039647577092511
2020-03-13,4541,4541,592,592,13.03677604051971
2020-03-14,4541,4541,592,592,13.03677604051971
2020-03-15,4541,4541,592,592,13.03677604051971
2020-03-16,4541,4541,591,591,13.014754459370184
2020-03-17,4541,4541,592,592,13.03677604051971
2020-03-18,4546,4546,593,593,13.04443466783986
2020-03-19,4547,4547,594,594,13.063558390147351
2020-03-20,4548,4548,594,594,13.060686015831136
2020-03-21,4548,4548,594,594,13.060686015831136
2020-03-22,4548,4548,594,594,13.060686015831136
2020-03-23,4549,4549,594,594,13.057814904374588
2020-03-24,4549,4549,594,594,13.057814904374588
2020-03-25,4548,4548,594,594,13.060686015831136
2020-03-26,4548,4548,594,594,13.060686015831136
2020-03-27,4548,4548,594,594,13.060686015831136
2020-03-28,4548,4548,594,594,13.060686015831136
2020-03-29,4548,4548,594,594,13.060686015831136
2020-03-30,4547,4547,593,593,13.041565867605016
2020-03-31,4543,4543,589,589,12.96500110059432
2020-04-01,4540,4540,589,589,12.973568281938325
2020-04-02,4539,4539,589,589,12.976426525666445
2020-04-03,4538,4538,589,589,12.979286029087703
2020-04-04,4538,4538,589,589,12.979286029087703
2020-04-05,4538,4538,589,589,12.979286029087703
2020-04-06,4536,4536,589,589,12.985008818342154
2020-04-07,4536,4536,589,589,12.985008818342154
2020-04-08,4535,4535,588,588,12.965821389195147
2020-04-09,4538,4538,589,589,12.979286029087703
2020-04-10,4538,4538,589,589,12.979286029087703
2020-04-11,4538,4538,589,589,12.979286029087703
2020-04-12,4538,4538,589,589,12.979286029087703
2020-04-13,4538,4538,591,591,13.023358307624505
2020-04-14,4539,4539,591,591,13.02048909451421
2020-04-15,4540,4540,592,592,13.039647577092511
2020-04-16,4540,4540,592,592,13.039647577092511
2020-04-17,4537,4537,592,592,13.048269781794136
2020-04-18,4537,4537,592,592,13.048269781794136
2020-04-19,4537,4537,592,592,13.048269781794136
2020-04-20,4535,4535,591,591,13.03197353914002
2020-04-21,4534,4534,590,590,13.01279223643582
2020-04-22,4534,4534,590,590,13.01279223643582
2020-04-23,4534,4534,590,590,13.01279223643582
2020-04-24,4534,4534,589,589,12.990736656374063
2020-04-25,4534,4534,589,589,12.990736656374063
2020-04-26,4534,4534,589,589,12.990736656374063
2020-04-27,4534,4534,590,590,13.01279223643582
2020-04-28,4532,4532,589,589,12.996469549867609
2020-04-29,4533,4533,589,589,12.993602470769911
2020-04-30,4532,4532,589,589,12.996469549867609
2020-05-01,4534,4534,589,589,12.990736656374063
2020-05-02,4534,4534,589,589,12.990736656374063
2020-05-03,4534,4534,589,589,12.990736656374063
2020-05-04,4532,4532,589,589,12.996469549867609
2020-05-05,4533,4533,590,590,13.01566291639091
2020-05-06,4534,4534,592,592,13.05690339655933
2020-05-07,4532,4532,590,590,13.018534863195057
2020-05-08,4534,4534,591,591,13.034847816497575
2020-05-09,4534,4534,591,591,13.034847816497575
2020-05-10,4534,4534,591,591,13.034847816497575
2020-05-11,4534,4534,591,591,13.034847816497575
2020-05-12,4532,4532,590,590,13.018534863195057
2020-05-13,4532,4532,590,590,13.018534863195057
2020-05-14,4532,4532,591,591,13.040600176522506
2020-05-15,4532,4532,591,591,13.040600176522506
2020-05-16,4532,4532,591,591,13.040600176522506
2020-05-17,4532,4532,591,591,13.040600176522506
2020-05-18,4531,4531,590,590,13.021408077687044
2020-05-19,4531,4531,590,590,13.021408077687044
2020-05-20,4530,4530,589,589,13.002207505518765
2020-05-21,4529,4529,589,589,13.005078383749172
2020-05-22,4530,4530,588,588,12.980132450331125
2020-05-23,4530,4530,588,588,12.980132450331125
2020-05-24,4530,4530,588,588,12.980132450331125
2020-05-25,4530,4530,588,588,12.980132450331125
2020-05-26,4529,4529,588,588,12.982998454404946
2020-05-27,4527,4527,587,587,12.96664457698255
2020-05-28,4526,4526,585,585,12.925320371188686
2020-05-29,4527,4527,585,585,12.922465208747516
2020-05-30,4527,4527,585,585,12.922465208747516
2020-05-31,4527,4527,585,585,12.922465208747516
2020-06-01,4524,4524,583,583,12.8868258178603
2020-06-02,4521,4521,581,581,12.851139128511392
2020-06-03,4523,4523,582,582,12.867565774928144
2020-06-04,4524,4524,581,581,12.84261715296198
2020-06-05,4525,4525,581,581,12.839779005524862
2020-06-06,4525,4525,581,581,12.839779005524862
2020-06-07,4525,4525,581,581,12.839779005524862
2020-06-08,4523,4523,581,581,12.845456555383594
2020-06-09,4524,4524,581,581,12.84261715296198
2020-06-10,4525,4525,581,581,12.839779005524862
2020-06-11,4526,4526,581,581,12.836942112240388
2020-06-12,4531,4531,582,582,12.844846612226881
2020-06-13,4531,4531,582,582,12.844846612226881
2020-06-14,4531,4531,582,582,12.844846612226881
2020-06-15,4532,4532,583,583,12.864077669902912
2020-06-16,4532,4532,585,585,12.90820829655781
2020-06-17,4531,4531,584,584,12.888986978591923
2020-06-18,4533,4533,586,586,12.927421133906906
2020-06-19,4538,4538,587,587,12.935213750550902
2020-06-20,4537,4537,587,587,12.938064800528984
2020-06-21,4537,4537,587,587,12.938064800528984
2020-06-22,4536,4536,587,587,12.940917107583774
2020-06-23,4536,4536,587,587,12.940917107583774
2020-06-24,4535,4535,587,587,12.943770672546858
2020-06-25,4537,4537,586,586,12.916023804275953
2020-06-26,4541,4541,589,589,12.97071129707113
2020-06-27,4541,4541,589,589,12.97071129707113
2020-06-28,4541,4541,589,589,12.97071129707113
2020-06-29,4542,4542,589,589,12.967855570233377
2020-06-30,4541,4541,587,587,12.926668134772076
2020-07-01,4538,4538,586,586,12.913177611282503
2020-07-02,4537,4537,585,585,12.893982808022923
2020-07-03,4537,4537,585,585,12.893982808022923
2020-07-04,4537,4537,585,585,12.893982808022923
2020-07-05,4537,4537,585,585,12.893982808022923
2020-07-06,4537,4537,586,586,12.916023804275953
2020-07-07,4536,4536,586,586,12.918871252204585
2020-07-08,4538,4538,587,587,12.935213750550902
2020-07-09,4538,4538,587,587,12.935213750550902
2020-07-10,4540,4540,587,587,12.929515418502202
2020-07-11,4540,4540,587,587,12.929515418502202
2020-07-12,4540,4540,587,587,12.929515418502202
2020-07-13,4540,4540,587,587,12.929515418502202
2020-07-14,4539,4539,587,587,12.932363956818682
2020-07-15,4541,4541,587,587,12.926668134772076
2020-07-16,4541,4541,587,587,12.926668134772076
2020-07-17,4543,4543,590,590,12.987012987012985
2020-07-18,4543,4543,590,590,12.987012987012985
2020-07-19,4543,4543,590,590,12.987012987012985
2020-07-20,4542,4542,589,589,12.967855570233377
2020-07-21,4540,4540,589,589,12.973568281938325
2020-07-22,4543,4543,590,590,12.987012987012985
2020-07-23,4545,4545,593,593,13.047304730473048
2020-07-24,4550,4550,594,594,13.054945054945055
2020-07-25,4550,4550,594,594,13.054945054945055
2020-07-26,4550,4550,594,594,13.054945054945055
2020-07-27,4549,4549,595,595,13.079797757748956
2020-07-28,4550,4550,594,594,13.054945054945055
2020-07-29,4549,4549,594,594,13.057814904374588
2020-07-30,4552,4552,595,595,13.071177504393672
2020-07-31,4555,4555,596,596,13.084522502744237
2020-08-01,4555,4555,596,596,13.084522502744237
2020-08-02,4555,4555,596,596,13.084522502744237
2020-08-03,4546,4546,594,594,13.06643202815662
2020-08-04,4544,4544,594,594,13.07218309859155
2020-08-05,4548,4548,593,593,13.038698328935796
2020-08-06,4549,4549,594,594,13.057814904374588
2020-08-07,4555,4555,597,597,13.10647639956092
2020-08-08,4555,4555,597,597,13.10647639956092
2020-08-09,4555,4555,597,597,13.10647639956092
2020-08-10,4556,4556,598,598,13.125548726953468
2020-08-11,4557,4557,599,599,13.14461268378319
2020-08-12,4561,4561,600,600,13.1550098662574
2020-08-13,4561,4561,599,599,13.133084849813637
2020-08-14,4565,4565,602,602,13.187294633077764
2020-08-15,4565,4565,602,602,13.187294633077764
2020-08-16,4565,4565,602,602,13.187294633077764
2020-08-17,4564,4564,602,602,13.190184049079754
2020-08-18,4563,4563,601,601,13.17115932500548
2020-08-19,4565,4565,600,600,13.143483023001096
2020-08-20,4565,4565,600,600,13.143483023001096
2020-08-21,4568,4568,603,603,13.200525394045535
2020-08-22,4568,4568,603,603,13.200525394045535
2020-08-23,4568,4568,603,603,13.200525394045535
2020-08-24,4568,4568,602,602,13.17863397548161
2020-08-25,4567,4567,601,601,13.159623385154367
2020-08-26,4566,4566,601,601,13.162505475251862
2020-08-27,4567,4567,602,602,13.1815195971097
2020-08-28,4572,4572,604,604,13.21084864391951
2020-08-29,4572,4572,604,604,13.21084864391951
2020-08-30,4572,4572,604,604,13.21084864391951
2020-08-31,4573,4573,602,602,13.164224797725781
2020-09-01,4574,4574,603,604,13.183209444687364
2020-09-02,4574,4574,604,605,13.20507214691736
2020-09-03,4576,4576,606,607,13.243006993006992
2020-09-04,4578,4578,608,609,13.28090869375273
2020-09-05,4578,4578,608,609,13.28090869375273
2020-09-06,4578,4578,608,609,13.28090869375273
2020-09-07,4578,4578,608,609,13.28090869375273
2020-09-08,4577,4577,607,608,13.261961983832204
2020-09-09,4576,4576,606,607,13.243006993006992
2020-09-10,4575,4575,607,608,13.26775956284153
2020-09-11,4578,4578,607,608,13.25906509392748
2020-09-12,4578,4578,607,608,13.25906509392748
2020-09-13,4578,4578,607,608,13.25906509392748
2020-09-14,4580,4580,608,609,13.275109170305676
2020-09-15,4581,4581,606,607,13.228552717747217
2020-09-16,4585,4585,608,609,13.26063249727372
2020-09-17,4591,4591,609,610,13.265083859725548
2020-09-18,4597,4597,611,611,13.291276919730258
2020-09-19,4597,4597,611,611,13.291276919730258
2020-09-20,4597,4597,611,611,13.291276919730258
2020-09-21,4603,4603,614,614,13.339126656528352
2020-09-22,4602,4602,612,612,13.298565840938723
2020-09-23,4606,4606,613,613,13.308727746417718
2020-09-24,4608,4608,614,614,13.324652777777779
2020-09-25,4617,4617,615,615,13.32033788174139
2020-09-26,4617,4617,615,615,13.32033788174139
2020-09-27,4617,4617,615,615,13.32033788174139
2020-09-28,4617,4617,615,615,13.32033788174139
2020-09-29,4618,4618,615,615,13.317453443048938
2020-09-30,4616,4616,614,614,13.301559792027728
2020-10-01,4619,4619,612,612,13.249621130114745
2020-10-02,4620,4620,612,612,13.246753246753245
2020-10-03,4620,4620,612,612,13.246753246753245
2020-10-04,4620,4620,612,612,13.246753246753245
2020-10-05,4624,4624,616,616,13.321799307958477
2020-10-06,4624,4624,616,616,13.321799307958477
2020-10-07,4624,4624,616,616,13.321799307958477
2020-10-08,4630,4630,619,619,13.369330453563716
2020-10-09,4634,4634,619,619,13.35779024600777
2020-10-10,4634,4634,619,619,13.35779024600777
2020-10-11,4634,4634,619,619,13.35779024600777
2020-10-12,4634,4634,620,620,13.379369874838154
2020-10-13,4633,4633,619,619,13.360673429743148
2020-10-14,4632,4632,618,618,13.341968911917098
2020-10-15,4637,4637,619,619,13.349148156135431
2020-10-16,4643,4643,621,621,13.374973077751454
2020-10-17,4643,4643,621,621,13.374973077751454
2020-10-18,4643,4643,621,621,13.374973077751454
2020-10-19,4643,4643,621,621,13.374973077751454
2020-10-20,4644,4644,621,621,13.372093023255813
2020-10-21,4645,4645,621,621,13.369214208826696
2020-10-22,4648,4648,623,623,13.403614457831326
2020-10-23,4651,4651,624,624,13.416469576435174
2020-10-24,4651,4651,624,624,13.416469576435174
2020-10-25,4651,4651,624,624,13.416469576435174
2020-10-26,4652,4652,624,624,13.413585554600171
2020-10-27,4654,4654,625,625,13.429308122045553
2020-10-28,4654,4654,625,625,13.429308122045553
2020-10-29,4662,4662,624,624,13.384813384813384
2020-10-30,4666,4666,626,626,13.416202314616374
2020-10-31,4666,4666,626,626,13.416202314616374
2020-11-01,4666,4666,626,626,13.416202314616374
2020-11-02,4671,4671,632,632,13.530293299079426
2020-11-03,4669,4669,631,631,13.514671235810665
2020-11-04,4670,4670,631,631,13.511777301927195
2020-11-05,4670,4670,631,631,13.511777301927195
2020-11-06,4672,4672,631,631,13.505993150684931
2020-11-07,4672,4672,631,631,13.505993150684931
2020-11-08,4672,4672,631,631,13.505993150684931
2020-11-09,4675,4675,632,632,13.518716577540108
2020-11-10,4677,4677,633,633,13.534316869788327
2020-11-11,4678,4678,633,633,13.531423685335614
2020-11-12,4680,4680,631,631,13.482905982905983
2020-11-13,4684,4684,635,635,13.556789069171648
2020-11-14,4684,4684,635,635,13.556789069171648
2020-11-15,4684,4684,635,635,13.556789069171648
2020-11-16,4688,4688,639,639,13.630546075085324
2020-11-17,4687,4687,637,637,13.590783016855132
2020-11-18,4685,4685,634,634,13.532550693703307
2020-11-19,4693,4693,638,638,13.594715533773705
2020-11-20,4701,4701,644,644,13.699212933418423
2020-11-21,4701,4701,644,644,13.699212933418423
2020-11-22,4701,4701,644,644,13.699212933418423
2020-11-23,4709,4709,649,649,13.782119345933319
2020-11-24,4711,4711,649,649,13.776268308214817
2020-11-25,4715,4715,650,650,13.785790031813361
2020-11-26,4715,4715,650,650,13.785790031813361
2020-11-27,4720,4720,655,655,13.877118644067796
2020-11-28,4720,4720,655,655,13.877118644067796
2020-11-29,4720,4720,655,655,13.877118644067796
2020-11-30,4723,4723,660,660,13.974168960406521
2020-12-01,4723,4723,660,660,13.974168960406521
2020-12-02,4722,4722,657,657,13.913595933926304
2020-12-03,4726,4726,659,659,13.944138806601778
2020-12-04,4730,4730,659,659,13.932346723044397
2020-12-05,4729,4729,659,659,13.935292873757666
2020-12-06,4729,4729,659,659,13.935292873757666
2020-12-07,4732,4732,662,662,13.989856297548606
2020-12-08,4737,4737,665,665,14.038420941524171
2020-12-09,4740,4740,666,666,14.050632911392405
2020-12-10,4746,4746,669,669,14.096080910240202
2020-12-11,4757,4757,675,675,14.189615303762876
2020-12-12,4757,4757,675,675,14.189615303762876
2020-12-13,4757,4757,675,675,14.189615303762876
2020-12-14,4760,4760,678,678,14.243697478991596
2020-12-15,4762,4762,678,678,14.237715245695087
2020-12-16,4767,4767,679,679,14.243759177679882
2020-12-17,4770,4770,678,678,14.213836477987421
2020-12-18,4776,4776,683,683,14.30067001675042
2020-12-19,4776,4776,683,683,14.30067001675042
2020-12-20,4776,4776,683,683,14.30067001675042
2020-12-21,4775,4775,681,681,14.261780104712042
2020-12-22,4774,4774,679,679,14.222873900293257
2020-12-23,4777,4777,677,677,14.172074523759681
2020-12-24,4776,4776,674,674,14.112227805695143
2020-12-25,4776,4776,674,674,14.112227805695143
2020-12-26,4776,4776,674,674,14.112227805695143
2020-12-27,4776,4776,674,674,14.112227805695143
2020-12-28,4776,4776,675,675,14.133165829145728
2020-12-29,4776,4776,675,675,14.133165829145728
2020-12-30,4776,4776,672,672,14.07035175879397
2020-12-31,4774,4774,671,671,14.055299539170507
2021-01-01,4774,4774,671,671,14.055299539170507
2021-01-02,4774,4774,671,671,14.055299539170507
2021-01-03,4774,4774,671,671,14.055299539170507
2021-01-04,4777,4777,673,673,14.088339962319447
2021-01-05,4777,4777,672,672,14.067406321959389
2021-01-06,4778,4778,672,672,14.064462118041021
2021-01-07,4782,4782,675,675,14.11543287327478
2021-01-08,4783,4783,674,674,14.091574325736985
2021-01-09,4783,4783,674,674,14.091574325736985
2021-01-10,4783,4783,674,674,14.091574325736985
2021-01-11,4787,4787,677,677,14.142469187382495
2021-01-12,4791,4791,679,679,14.17240659570027
2021-01-13,4792,4792,679,679,14.169449081803004
2021-01-14,4798,4798,682,682,14.21425593997499
2021-01-15,4803,4803,684,684,14.24109931292942
2021-01-16,4803,4803,684,684,14.24109931292942
2021-01-17,4803,4803,684,684,14.24109931292942
2021-01-18,4803,4803,684,684,14.24109931292942
2021-01-19,4804,4804,687,687,14.300582847626977
2021-01-20,4804,4804,686,686,14.27976686094921
2021-01-21,4808,4808,685,685,14.247088186356075
2021-01-22,4814,4814,688,688,14.29164935604487
2021-01-23,4814,4814,688,688,14.29164935604487
2021-01-24,4814,4814,688,688,14.29164935604487
2021-01-25,4817,4817,690,690,14.324268216732406
2021-01-26,4820,4820,691,691,14.33609958506224
2021-01-27,4825,4825,695,695,14.404145077720207
2021-01-28,4834,4834,699,699,14.460074472486554
2021-01-29,4843,4843,702,702,14.495147635762956
2021-01-30,4843,4843,702,702,14.495147635762956
2021-01-31,4843,4843,702,702,14.495147635762956
2021-02-01,4848,4848,702,702,14.480198019801978
2021-02-02,4849,4849,702,702,14.47721179624665
2021-02-03,4850,4850,702,702,14.47422680412371
2021-02-04,4856,4856,702,702,14.456342668863261
2021-02-05,4868,4868,704,704,14.46179129005752
2021-02-06,4868,4868,704,704,14.46179129005752
2021-02-07,4868,4868,704,704,14.46179129005752
2021-02-08,4873,4873,705,705,14.467473835419659
2021-02-09,4878,4878,708,708,14.514145141451415
2021-02-10,4878,4878,706,706,14.473144731447315
2021-02-11,4885,4885,706,706,14.452405322415556
2021-02-12,4890,4890,706,706,14.43762781186094
2021-02-13,4890,4890,706,706,14.43762781186094
2021-02-14,4890,4890,706,706,14.43762781186094
2021-02-15,4890,4890,706,706,14.43762781186094
2021-02-16,4891,4891,705,705,14.414230218769166
2021-02-17,4899,4899,707,707,14.431516636048173
2021-02-18,4899,4899,707,707,14.431516636048173
2021-02-19,4901,4901,708,708,14.446031422158741
2021-02-20,4900,4900,708,708,14.448979591836736
2021-02-21,4900,4900,708,708,14.448979591836736
2021-02-22,4901,4901,707,707,14.425627422974904
2021-02-23,4901,4901,707,707,14.425627422974904
2021-02-24,4902,4902,707,707,14.422684618523052
2021-02-25,4905,4905,707,707,14.413863404689092
2021-02-26,4909,4909,711,711,14.48360154817682
2021-02-27,4909,4909,711,711,14.48360154817682
2021-02-28,4909,4909,711,711,14.48360154817682
2021-03-01,4924,4924,716,717,14.54102355808286
2021-03-02,4923,4923,716,717,14.543977249644527
2021-03-03,4930,4930,718,719,14.563894523326573
2021-03-04,4931,4931,719,720,14.581220847698237
2021-03-05,4942,4942,727,728,14.710643464184542
2021-03-06,4942,4942,727,728,14.710643464184542
2021-03-07,4942,4942,727,728,14.710643464184542
2021-03-08,4951,4951,730,731,14.744496061401739
2021-03-09,4956,4956,733,734,14.790153349475382
2021-03-10,4958,4958,733,734,14.784187172246874
2021-03-11,4961,4961,733,734,14.775246926022978
2021-03-12,4967,4967,733,734,14.757398832293134
2021-03-13,4967,4967,733,734,14.757398832293134
2021-03-14,4967,4967,733,734,14.757398832293134
2021-03-15,4978,4978,739,740,14.84531940538369
2021-03-16,4980,4980,738,739,14.819277108433734
2021-03-17,4984,4984,740,741,14.847512038523275
2021-03-18,4991,4991,740,741,14.826688038469243
2021-03-19,4998,4998,742,743,14.84593837535014
2021-03-20,4998,4998,742,743,14.84593837535014
2021-03-21,4998,4998,742,743,14.84593837535014
2021-03-22,5003,5003,744,745,14.871077353587847
2021-03-23,5004,5004,744,745,14.86810551558753
2021-03-24,5012,5012,745,746,14.864325618515561
2021-03-25,5020,5020,750,751,14.940239043824702
2021-03-26,5032,5032,754,755,14.984101748807632
2021-03-27,5032,5032,754,755,14.984101748807632
2021-03-28,5032,5032,754,755,14.984101748807632
2021-03-29,5047,5047,762,763,15.098078066177928
2021-03-30,5049,5049,764,765,15.131709249356309
2021-03-31,5051,5051,764,765,15.12571767966739
2021-04-01,5056,5056,767,768,15.17009493670886
2021-04-02,5056,5056,767,768,15.17009493670886
2021-04-03,5056,5056,767,768,15.17009493670886
2021-04-04,5056,5056,767,768,15.17009493670886
2021-04-05,5069,5069,772,773,15.2298283685145
2021-04-06,5069,5069,771,772,15.210100611560465
2021-04-07,5070,5070,771,772,15.207100591715978
2021-04-08,5069,5069,771,772,15.210100611560465
2021-04-09,5077,5077,775,776,15.264920228481389
2021-04-10,5077,5077,775,776,15.264920228481389
2021-04-11,5077,5077,775,776,15.264920228481389
2021-04-12,5087,5087,779,780,15.313544328680951
2021-04-13,5088,5088,780,781,15.330188679245282
2021-04-14,5093,5093,782,783,15.354408010995485
2021-04-15,5103,5103,785,786,15.383107975700568
2021-04-16,5109,5109,786,787,15.384615384615385
2021-04-17,5109,5109,786,787,15.384615384615385
2021-04-18,5109,5109,786,787,15.384615384615385
2021-04-19,5125,5125,796,797,15.53170731707317
2021-04-20,5127,5127,797,798,15.54515311098108
2021-04-21,5129,5129,795,796,15.50009748488984
2021-04-22,5146,5146,798,800,15.507190050524681
2021-04-23,5150,5150,800,802,15.53398058252427
2021-04-24,5149,5149,799,801,15.517576228393862
2021-04-25,5149,5149,799,801,15.517576228393862
2021-04-26,5166,5166,808,811,15.640727835849788
2021-04-27,5168,5168,808,811,15.634674922600619
2021-04-28,5174,5174,808,811,15.61654425976034
2021-04-29,5178,5178,809,812,15.623792970258787
2021-04-30,5186,5186,811,814,15.638256845352874
2021-05-01,5186,5186,811,814,15.638256845352874
2021-05-02,5186,5186,811,814,15.638256845352874
2021-05-03,5198,5198,817,820,15.717583686033091
2021-05-04,5199,5199,817,820,15.714560492402384
2021-05-05,5202,5202,817,820,15.705497885428683
2021-05-06,5206,5206,818,821,15.71263926238955
2021-05-07,5214,5214,816,819,15.65017261219793
2021-05-08,5214,5214,816,819,15.65017261219793
2021-05-09,5214,5214,816,819,15.65017261219793
2021-05-10,5222,5222,819,822,15.683646112600535
2021-05-11,5227,5227,821,824,15.706906447292901
2021-05-12,5227,5227,822,825,15.726037880237229
2021-05-13,5237,5237,828,831,15.810578575520337
2021-05-14,5249,5249,834,837,15.888740712516668
2021-05-15,5248,5248,834,837,15.891768292682926
2021-05-16,5248,5248,834,837,15.891768292682926
2021-05-17,5248,5248,835,838,15.910823170731708
2021-05-18,5254,5254,836,839,15.911686334221544
2021-05-19,5257,5257,838,841,15.940650561156552
2021-05-20,5257,5257,836,839,15.90260604907742
2021-05-21,5258,5258,837,840,15.918600228223658
2021-05-22,5258,5258,837,840,15.918600228223658
2021-05-23,5258,5258,837,840,15.918600228223658
2021-05-24,5259,5259,837,840,15.915573302909298
2021-05-25,5263,5263,838,841,15.92247767433023
2021-05-26,5264,5264,836,839,15.881458966565349
2021-05-27,5267,5267,836,839,15.87241313840896
2021-05-28,5270,5270,837,840,15.88235294117647
2021-05-29,5270,5270,837,840,15.88235294117647
2021-05-30,5270,5270,837,840,15.88235294117647
2021-05-31,5270,5270,837,840,15.88235294117647
2021-06-01,5271,5271,837,840,15.879339783722255
2021-06-02,5271,5271,835,838,15.84139631948397
2021-06-03,5268,5268,834,837,15.831435079726653
2021-06-04,5269,5269,834,837,15.828430442209148
2021-06-05,5269,5269,834,837,15.828430442209148
2021-06-06,5269,5269,834,837,15.828430442209148
2021-06-07,5272,5272,833,836,15.800455235204854
2021-06-08,5272,5272,834,837,15.819423368740516
2021-06-09,5275,5275,834,837,15.810426540284361
2021-06-10,5277,5277,831,834,15.747583854462762
2021-06-11,5280,5280,829,832,15.700757575757576
2021-06-12,5280,5280,829,832,15.700757575757576
2021-06-13,5280,5280,829,832,15.700757575757576
2021-06-14,5280,5280,829,832,15.700757575757576
2021-06-15,5283,5283,827,830,15.653984478515994
2021-06-16,5283,5283,826,829,15.63505583948514
2021-06-17,5290,5290,823,826,15.55765595463138
2021-06-18,5297,5297,825,828,15.574853690768359
2021-06-19,5297,5297,825,828,15.574853690768359
2021-06-20,5297,5297,825,828,15.574853690768359
2021-06-21,5300,5300,826,829,15.584905660377357
2021-06-22,5298,5298,822,825,15.51528878822197
2021-06-23,5301,5301,822,825,15.506508205998868
2021-06-24,5309,5309,824,827,15.520813712563571
2021-06-25,5315,5315,824,827,15.503292568203197
2021-06-26,5315,5315,824,827,15.503292568203197
2021-06-27,5315,5315,824,827,15.503292568203197
2021-06-28,5318,5318,823,826,15.475742760436253
2021-06-29,5322,5322,823,826,15.4641112363773
2021-06-30,5335,5335,828,831,15.520149953139645
2021-07-01,5340,5340,825,828,15.44943820224719
2021-07-02,5337,5337,821,824,15.383174067828367
2021-07-03,5337,5337,821,824,15.383174067828367
2021-07-04,5337,5337,821,824,15.383174067828367
2021-07-05,5337,5337,821,824,15.383174067828367
2021-07-06,5338,5338,821,824,15.38029224428625
2021-07-07,5342,5342,820,823,15.350056158742046
2021-07-08,5343,5343,821,824,15.365899307505146
2021-07-09,5350,5350,826,829,15.439252336448597
2021-07-10,5350,5350,826,829,15.439252336448597
2021-07-11,5350,5350,826,829,15.439252336448597
2021-07-12,5350,5350,825,828,15.42056074766355
2021-07-13,5354,5354,826,829,15.427717594322003
2021-07-14,5357,5357,826,829,15.419077842075787
2021-07-15,5366,5366,821,824,15.30003727171077
2021-07-16,5374,5374,821,824,15.277260885746186
2021-07-17,5374,5374,821,824,15.277260885746186
2021-07-18,5374,5374,821,824,15.277260885746186
2021-07-19,5374,5374,815,818,15.16561220692222
2021-07-20,5376,5376,817,820,15.197172619047619
2021-07-21,5383,5383,816,819,15.158833364295003
2021-07-22,5390,5390,814,817,15.10204081632653
2021-07-23,5396,5396,815,818,15.103780578206077
2021-07-24,5396,5396,815,818,15.103780578206077
2021-07-25,5396,5396,815,818,15.103780578206077
2021-07-26,5395,5395,815,818,15.106580166821132
2021-07-27,5395,5395,813,816,15.069508804448564
2021-07-28,5406,5406,815,818,15.075841657417685
2021-07-29,5414,5414,814,817,15.035094200221646
2021-07-30,5421,5421,816,819,15.052573325954622
2021-07-31,5421,5421,816,819,15.052573325954622
2021-08-01,5421,5421,816,819,15.052573325954622
2021-08-02,5421,5421,813,816,14.997232982844494
2021-08-03,5423,5423,813,816,14.991702009957589
2021-08-04,5427,5427,811,814,14.94379952091395
2021-08-05,5431,5431,812,815,14.951206039403425
2021-08-06,5434,5434,812,815,14.94295178505705
2021-08-07,5434,5434,812,815,14.94295178505705
2021-08-08,5434,5434,812,815,14.94295178505705
2021-08-09,5434,5434,812,815,14.94295178505705
2021-08-10,5436,5436,812,815,14.937454010301693
2021-08-11,5438,5438,811,814,14.913571165869804
2021-08-12,5441,5441,810,813,14.886969307112663
